stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_desc,wheelchair_boarding,platform_code,location_type,parent_station,stop_timezone,stop_url,tts_stop_name,zone_id,alias,stop_area,authority,lest_x,lest_y,kommentaar,kovde_oigusakt
29297,5100464-1,Rutikvere,58.79049,25.96178,,,,0,,,,,tartu2,,Järva vald,Järvamaa,6518437.636,613414.507,,
148529,4990074-1,Järveotsa,58.620791,25.982731,Väike-Kamari suunas,,,0,,,,,,,Põltsamaa vald,Jõgevamaa,,,,
28378,7400514-1,Oriküla teerist,58.2940642,22.3493989,,,,0,,,,,,,Saaremaa vald,Saaremaa,6462677.919,403210.95,,
26371,3700132-1,Luidja,58.9320663,22.3910492,Kõpu-Kalana suund,,,0,,,,,,,Hiiu vald,Hiiumaa,6533659.769,407357.15,,
31945,7801001-1,Tülba,58.4627059,26.6361785,Kärevere suunas,,,0,,,,,,,Tartu vald,Tartumaa,6483293.0,653819.812,,
148322,47371-1,Turba jaam,59.075992,24.241097,,,,0,,,,,Harju4A,Turba,Saue vald,Harjumaa,6548605.294,513825.961,tähistus teadmata,Saue valla korraldus nr 709 31.07.2024
29429,4400221-1,Kanarbiku,59.3372337,27.2988855,Kohtla-Järve suunas,,,0,,,,,,,Sompa linnaosa,Kohtla-Järve linn,6582297.589,687671.599,,
138456,7000706-1,Kvartsi,59.2141072,24.6325365,,,,0,,,,,Kohila,,Kohila vald,Raplamaa,6564136.0,536127.937,"Kohila siseliin Harju, Kvartsi tee",Kohila VV määrus 02.08.2021 nr 216
29194,5100055-1,Huuksi,58.84584,25.8015592,,,,0,,,,,tartu1,,Järva vald,Järvamaa,6524340.72,603988.579,,
130128,5701020-1,Valgeristi,59.0864152,23.9317092,,,,0,,,,,Laane3,,Lääne-Nigula vald,Läänemaa,6549743.499,496084.968,märk 541a puudu,Lääne-Nigula VV 15.11.2022 nr 2-3/22-546
122654,8600425-1,Kelbä,57.7379258,27.348503,,,,0,,,,,,,Võru vald,Võrumaa,6404522.999,699380.875,,
162312,22774-1,Nissi kalmistu,59.1001666,24.3211208,,,,0,,,,,Harju4A,,Saue vald,Harjumaa,6551317.359,518402.09,lisatud 7.11.2024,Saue valla korraldus nr 1071 27.11.2024
24833,8600824-1,Väimela tee,57.8885242,27.0027157,Võru suunas,,,0,,,,,,,Võru vald,Võrumaa,6420304.929,678055.49,,
93172,8400765-1,Rehtla,58.3887084,25.5419432,Viljandi - Vastemõisa mnt suunas,,,0,,,,,,,Viljandi vald,Viljandimaa,,,,
20511,5100185-1,Kukevere,59.2092592,25.7444955,,,,0,,,,,,,Järva vald,Järvamaa,6564721.399,599642.84,,
13439,43160-1,Rae mõis,59.37961,24.88729,,,,0,,,,,Harju2,,Rae vald,Harjumaa,6582736.151,550433.828,,Rae valla korraldus nr 954 21.06.2016
88652,6500607-1,Sika,57.9939384,27.0994001,Peri kooli suunas,,,0,,,,,,,Põlva vald,Põlvamaa,6432294.0,683242.375,,
22595,8600552-1,Resto,57.7532524,27.0360682,Jaanimäe suunas,,,0,,,,,,,Rõuge vald,Võrumaa,6405342.94,680713.6,,
27079,6700776-1,Rannametsa,58.1255685,24.5085886,,,,0,,,,,,,Häädemeeste vald,Pärnumaa,6442833.99,529967.97,,
1438,15106-1,Kumu,59.4347339,24.7991392,,,,0,,,,,Harju1,,Lasnamäe,Tallinna linn,6588813.75,545350.4,,
11542,21823-1,Männiku,59.3076767,24.4085949,,,,0,,,,,Harju3,,Keila linn,Harjumaa,6574460.0,523274.0,,Keila LV korraldus nr 142 5.05.2017
143944,5901172-1,Ojaäärse tee,59.5082414,25.9634402,,,,0,,,,,Viru2,,Haljala vald,Lääne-Virumaa,6598359.999,611170.437,lisatud (06.03.2019),Haljala VV määrus 28.05.2020 nr 203
24269,3700153-1,Mäeltse,58.8513619,22.7445908,Ristivälja suund,,,0,,,,,,,Hiiu vald,Hiiumaa,6524237.3,427543.009,,
21880,6700236-1,Karjääri,58.6239186,24.5709495,,,,0,,,,,,,Põhja-Pärnumaa vald,Pärnumaa,6498367.04,533169.98,,
31413,6500609-1,Sikajala,57.9835605,26.9463661,Ridali suunas,,,0,,,,,,,Kanepi vald,Põlvamaa,6430731.499,674251.437,,
26702,3700279-1,Ulja,58.7557865,22.6360415,Emmaste suund,,,0,,,,,,,Emmaste vald,Hiiumaa,6513716.21,421062.37,,
31645,4900323-1,Metsanurga,58.6853915,27.0545178,Pala suunas,,,0,,,,,,,Peipsiääre vald,Tartumaa,6509105.5,677084.937,,
26638,7800290-1,Kongimetsa,58.5489195,26.8609083,Välgi suunas,,,0,,,,,,,Peipsiääre vald,Tartumaa,6493424.0,666515.625,,
123923,,Zemitāni,56.9650996,24.156146,,,,0,,,,,,,,REM,6313472.547,509501.693,,
155556,23853-1,Kurtna tee,59.2505434,24.7409049,,,,0,,,,,Harju3,,Saku vald,Harjumaa,6568258.0,542272.437,lisatud 4.08.22; endine Uus-Kirdalu (tinglik) ja Kirdalu tee (looduses),Saku valla korraldus 29.09.2022 nr 563
21983,6700117-1,Härma,58.4036596,24.4930801,Vingiküla suunas,,,0,,,,,Parnu1,,Pärnu linn,Pärnumaa,6473799.459,528826.49,,
135143,22362-1,Kiruvere,59.1216304,25.3617239,,,,0,,,,,Harju4B,,Kose vald,Harjumaa,6554455.79,577981.106,,Kose VV korraldus 1.nov 2016 nr 619
29250,5100099-1,Kaiaru,58.8265442,25.8905497,,,,0,,,,,tartu2,,Järva vald,Järvamaa,6522333.67,609184.48,,
788,00104-1,Soolahe tee,59.4561669,24.5774043,,,,0,,,,,Harju1,,Haabersti,Tallinna linn,6591072.299,532746.97,,
28332,6500701-1,Tromsi tee,58.0174108,27.1389223,Partsi suunas,,,0,,,,,,,Põlva vald,Põlvamaa,6435014.089,685455.01,,
34063,6590017-1,Piusa,57.8400388,27.4675467,Lõpp-peatus,,,0,,,,,,,Võru vald,Võrumaa,6416241.217,705875.241,,
22306,6700140-1,Jaagu,58.4306188,24.400258,,,,0,,,,,,,Pärnu linn,Pärnumaa,6476765.949,523382.07,,
12303,21953-1,Jaanika,59.157928,24.317379,Rong Turba suunas,,,0,,,,,Harju4A,,Saue vald,Harjumaa,6557750.5,518157.218,rong,Saue valla korraldus nr 1362 20.11.2019
31253,4900057-1,Eristvere,58.7294528,26.3834797,Painküla suunas,,,0,,,,,1,,Jõgeva vald,Jõgevamaa,,,,
92581,5900744-1,Sivi,59.0349479,26.6828532,,,,0,,,,,Viru4,,Vinni vald,Lääne-Virumaa,6547088.499,653993.187,,Laekvere VV korraldus 1.09.2015 nr 146
93483,5900082-1,Marga,59.441068,26.258208,,,,0,,,,,Viru2,,Haljala vald,Lääne-Virumaa,6591405.852,628106.26,endine Haljala kalmistu,Haljala VV määrus 17.03.2021 nr 127
30713,4900564-1,Saduküla kool,58.6657421,26.2867753,Pööra küla suunas,,,0,,,,,,,Jõgeva vald,Jõgevamaa,,,,
30322,6700082-1,Eassalu,58.3912634,24.1923118,,,,0,,,,,,,Pärnu linn,Pärnumaa,6472328.959,511246.99,,
27352,5100209-1,Käravete,59.1880728,25.7643,,,,0,,,,,,,Järva vald,Järvamaa,6562391.724,600835.853,,
90337,6500385-1,Mõtsküla,58.2107714,27.0134973,Kosova suunas,,,0,,,,,,,Põlva vald,Põlvamaa,6456188.499,677082.5,,
25193,5900212-1,Karkuse tee,59.310224,26.390195,,,,0,,,,,Viru1,,Vinni vald,Lääne-Virumaa,6577098.177,636109.987,,Vinni VV korraldus 3.05.2018 nr 205
22051,6700863-1,Sangamäe,58.4403647,24.3961718,,,,0,,,,,,,Pärnu linn,Pärnumaa,6477850.0,523136.959,,
31662,4900691-1,Vanavälja,58.713437,26.5248848,Palamuse aleviku suunas,,,0,,,,,,,Jõgeva vald,Jõgevamaa,,,,
27687,7000480-1,Riia,59.0190351,24.83501,,,,0,,,,,Rapla1,,Rapla vald,Raplamaa,6542534.5,547962.375,,Rapla VV määrus 14.11.2022 nr 552
147399,8200834-1,Lossiküla,57.9041766,26.2854142,Sangaste tee suunas,,,0,,,,,,,Otepää vald,Valgamaa,6420370.499,635480.5,,
27729,7400237-1,Kiriku (Kärla),58.3359154,22.2261555,,,,0,,,,,,,Saaremaa vald,Saaremaa,6467522.059,396109.0,,
116337,5900106-1,Ilumäe,59.5306643,25.8898854,,,,0,,,,,Viru2,,Haljala vald,Lääne-Virumaa,6600737.499,606936.5,541a/post puudub (30.01.2018),Haljala VV määrus 4.07.2018 nr 332
23005,7000315-1,Lõiuse,59.133238,24.884205,,,,0,,,,,Kohila,,Rapla vald,Raplamaa,6555290.872,550620.257,,Juuru VV määrus 16.08.2016 nr 149
31160,5100376-1,Prääma,58.8932439,25.5367929,,,,0,,,,,tartu1,,Paide linn,Järvamaa,6529239.16,588587.83,,
29448,8401017-1,Uueveski tee,58.3702008,25.6109874,Kesklinna suunas,,,0,,,,,ViljandiLinn,,Viljandi linn,Viljandimaa,,,,
29327,7400262-1,Koimla teerist,58.2267336,22.1205034,,,,0,,,,,,,Saaremaa vald,Saaremaa,6455534.93,389582.02,,
134291,23822-1,Murumäe tee,59.30942,24.62547,,,,0,,,,,Harju2,,Saku vald,Harjumaa,6574749.417,535625.334,endine Murumäe,Saku VV korraldus 10.02.2026 nr 77
28603,6700900-1,Sikana,58.5772534,24.8864114,,,,0,,,,,,,Põhja-Pärnumaa vald,Pärnumaa,6493368.979,551564.92,,
153077,7000831-1,Hiirepilli,59.1465406,24.7381653,,,,0,,,,,Kohila,,Kohila vald,Raplamaa,6556671.499,542243.625,Kohila sise,Kohila VV määrus 25.10.2021 nr 333
33117,4400065-1,Aseri tee,59.440013,26.8511465,,,,0,,,,,Viru3,,Viru-Nigula vald,Lääne-Virumaa,6592569.43,661730.01,541a/post puudub (07.03.2018),Viru-Nigula VV määrus 5.03.2020 nr 3
25516,6700411-1,Leedika,58.1034128,24.6900094,Häädemeeste suunas,,,0,,,,,,,Saarde vald,Pärnumaa,6440461.989,540683.03,,
32083,4400687-1,Tagasilla,59.0260272,27.0828201,Rannapungerja suunas,,,0,,,,,Viru7,,Alutaguse vald,Ida-Virumaa,6547082.5,676981.437,,
158533,7000764-1,Viigi,59.1688852,24.7420263,,,,0,,,,,Kohila,,Kohila vald,Raplamaa,6559162.853,542437.043,planeeritav 12.09.2023,Kohila VV määrus 23.10.2023 nr 274
146763,4401049-1,Madise,59.4223548,27.2176767,Saka suunas,,,0,,,,,,,Jõhvi vald,Ida-Virumaa,6591544.999,682600.562,,
22869,8400138-1,Kaalukoja,58.256071,25.8475126,Mõnnnaste suunas,,,0,,,,,,,Viljandi vald,Viljandimaa,,,,
20036,6700871-1,Saulepi,58.3743362,23.7996965,,,,0,,,,,,,Lääneranna vald,Pärnumaa,6470445.019,488280.0,,
25479,5900255-1,Keskuse,59.3467779,26.3620444,,,,0,,,,,Viru1,,Rakvere linn,Lääne-Virumaa,6581111.0,634364.25,endine Lydia Koidula,Rakvere LV määrus 2.05.2022 nr 256
32630,5900608-1,Põrna,58.991373,26.7873672,,,,0,,,,,Viru4,,Vinni vald,Lääne-Virumaa,6542483.499,660190.437,,Laekvere VV korraldus 1.09.2015 nr 146
24935,5900173-1,Kadrina,59.343163,26.129923,Rakvere suunas,,,0,,,,,Viru5,Kadrina,Kadrina vald,Lääne-Virumaa,6580266.364,621177.551,"Rakvere suund, 541a/post puudub, paviljon",Kadrina VV määrus 1.10.2019 nr 215
25904,8600661-1,Sõmerpalu,57.8527904,26.8315006,Sõmerpalu hooldekodu suunas,,,0,,,,,,,Võru vald,Võrumaa,6415886.96,668076.92,,
25215,8400109-1,Jaburi,58.518038,25.3904231,Kildu suunas,,,0,,,,,,,Põhja-Sakala vald,Viljandimaa,,,,
21300,6700706-1,Possa,58.1142209,24.725915,,,,0,,,,,,,Saarde vald,Pärnumaa,6441688.04,542786.92,,
21584,7400828-1,Valjala teerist,58.4246391,22.6721542,,,,0,,,,,,,Saaremaa vald,Saaremaa,6476798.06,422421.99,,
22844,6700424-1,Lauri,58.1685347,25.0230128,,,,0,,,,,,,Saarde vald,Pärnumaa,6447964.95,560205.06,,
29188,5100054-1,Hermani,58.80686,25.75792,,,,0,,,,,tartu1,,Järva vald,Järvamaa,6519933.589,601584.019,,
23064,7000140-1,Kaaritsa,58.8520735,24.6969959,,,,0,,,,,Rapla3,,Rapla vald,Raplamaa,6523847.5,540228.499,"endine Karitsa, muudetud 03.09.2019",Raikküla VV määrus 11.01.2016 nr 2
20426,8600258-1,Käbli,57.5993494,27.1683191,Misso suunas,,,0,,,,,,,Rõuge vald,Võrumaa,6388584.246,689389.112,,
25825,5900285-1,Kanguristi,59.4610965,26.6535492,,,,0,,,,,Viru3,,Viru-Nigula vald,Lääne-Virumaa,6594456.5,650434.562,endine Kraavi,Viru-Nigula VV määrus 22.01.2026 nr 1
131565,10009-1,Balti jaam (train station),59.4411697,24.7381854,,,,0,,,,,Harju1,Tallinn; Balti Jaam,Põhja-Tallinn,Tallinna linn,6589491.047,541883.584,,
24964,5900856-1,Uniküla,59.1058712,26.3852146,,,,0,,,,,Viru5,,Väike-Maarja vald,Lääne-Virumaa,6554338.339,636635.8,,Väike-Maarja VV määrus 5.09.2018 nr 526
139824,5700523-1,Haapsalu bussijaam,58.93853,23.533065,,,,0,,,,,Laane1,Haapsalu,Haapsalu linn,Läänemaa,6533362.168,473116.689,"KP 09.03.18 lisatud peatus, märgil 541a peatuse nimeks 1 ja 3 LINNALIIN",Haapsalu LV määrus 16.01.2019 nr 44
12165,29801-1,Uuri küla,59.4876186,25.5610479,,,,0,,,,,Harju4B,,Kuusalu vald,Harjumaa,6595464.5,588445.0,,Kuusalu VV 24.09.2020 korraldus nr 587
131678,7801251-1,Kalmumäe,58.5474191,26.6698277,Saadjärve suunas,,,0,,,,,,,Tartu vald,Tartumaa,6492798.499,655406.75,,
28712,7400862-1,Viki 2,58.3539302,22.0718572,,,,0,,,,,,,Saaremaa vald,Saaremaa,6469777.05,387132.07,,
30318,5100583-1,Sirtsu,58.95387,25.65141,,,,0,,,,,tartu1,,Paide linn,Järvamaa,6536147.112,595027.362,,
141800,4990055-1,Ilmajaama,58.8637075,26.9527096,Kalmaküla suunas,,,0,,,,,Viru7,,Mustvee vald,Jõgevamaa,,,,
9173,22740-1,Turba,59.0823338,24.2326306,,,,0,,,,,Harju4A,Turba,Saue vald,Harjumaa,6549310.0,513338.0,,Saue valla korraldus nr 1232 26.09.2018
26147,7000455-1,Raela,58.9556946,24.7633901,,,,0,,,,,Rapla1,,Rapla vald,Raplamaa,6535430.499,543929.06,,Raikküla VV määrus 11.01.2016 nr 2
29375,7400427-1,Merevärava,58.2171438,22.5034682,,,,0,,,,,,,Saaremaa vald,Saaremaa,6453900.91,412052.669,,
26148,7000415-1,Pitseri,58.945818,24.7619532,,,,0,,,,,Rapla1,,Rapla vald,Raplamaa,6534329.499,543858.875,asukoht nihutatud 4.09.24,Raikküla VV määrus 11.01.2016 nr 2
130990,7801241-1,Verevi tee,58.3716888,26.1525424,,,,0,,,,,,,Elva vald,Tartumaa,6472153.499,625935.9,,
163770,7801447-1,Haaslava kauplus,58.3239953,26.8024771,,,,0,,,,,,,Kastre vald,Tartumaa,6468250.5,664163.062,,
23931,8200410-1,Palumatsi,57.8052961,26.3338884,Väheru suunas,,,0,,,,,,,Valga vald,Valgamaa,6409462.93,638736.04,,
4792,21507-1,Korvi,59.3126163,24.4645429,,,,0,,,,,Harju3,,Harku vald,Harjumaa,6575030.999,526457.0,,Harku VV korraldus 9.juuni 2020 nr 305
141511,00308-3,Haabersti,59.42469,24.65038,,,,0,,,,,Harju1,,Haabersti,Tallinna linn,6587603.646,536919.599,,
20222,6700328-1,Kotimäe,58.2963788,24.2711428,,,,0,,,,,,,Pärnu linn,Pärnumaa,6461776.919,515899.97,,
21457,7800449-1,Lobjaku,58.188352,26.2306622,Valguta suunas,,,0,,,,,,,Elva vald,Tartumaa,6451894.499,631183.625,,
28717,7400868-1,Võhma II,58.5731931,22.84161,,,,0,,,,,,,Saaremaa vald,Saaremaa,6493157.969,432606.94,,
25259,8401029-1,Vaibla,58.4070791,26.0781026,Tartu suunas,,,0,,,,,,,Viljandi vald,Viljandimaa,,,,
25735,8400279-1,Kuksi,58.1470174,25.3962237,Halliste suunas,,,0,,,,,,,Mulgi vald,Viljandimaa,,,,
4643,21538-1,Suurupi tee,59.4531434,24.4083077,,,,0,,,,,Harju2,,Harku vald,Harjumaa,6590665.0,523158.999,Märgil Suurupi august 2021,Harku VV korraldus 9.juuni 2020 nr 305
136421,5701069-1,Koluvere,58.903822,24.1112,,,,0,,,,,Laane3,,Lääne-Nigula vald,Läänemaa,6529407.879,506408.685,,Lääne-Nigula VV 15.11.2022 nr 2-3/22-546
26284,5900609-1,Päide,59.381636,26.32063,,,,0,,,,,Viru1,,Rakvere vald,Lääne-Virumaa,6584909.708,631875.03,tõstetud teisele poole teed; algne asukoht vale,Rakvere VV määrus 11.02.2016 nr 4
5360,24403-1,Ületee,59.4513643,25.04948,,,,0,,,,,Harju2,,Jõelähtme vald,Harjumaa,6590861.999,559527.0,"endine Vet.Punkt, muudetud füüsiliselt 03.2021",Jõelähtme valla korraldus nr 955 12.11.2020
5097,22124-1,Nõmme,59.2074427,24.9418477,,,,0,,,,,Harju3,,Kose vald,Harjumaa,6563601.0,553804.0,KP,Kose VV korraldus 1.nov 2016 nr 619
122294,7400847-1,Veeriku II,58.4231469,22.8454843,,,,0,,,,,,,Saaremaa vald,Saaremaa,6476444.5,432544.687,,
24072,4420128-1,Süsiaugu,59.4073249,28.1637476,,,,0,,,,,,,Narva linn,Narva linn,,,,
139572,06901-2,Ööbiku,59.4152168,24.7318554,,,,0,,,,,Harju1,,Kristiine,Tallinna linn,6586596.004,541555.988,,
24690,7800461-1,Lossimäe,58.1538442,26.2218354,Valguta suunas,,,0,,,,,,,Elva vald,Tartumaa,6448036.0,630792.0,,
28547,7400611-1,Ranna,58.1983843,22.2837072,,,,0,,,,,,,Saaremaa vald,Saaremaa,6452121.499,399087.062,,
24924,5100225-1,Küti,58.9589613,25.8590288,,,,0,,,,,tartu2,,Järva vald,Järvamaa,6537026.62,606955.8,,
26706,7800034-1,Alvimi,58.3188126,27.0817888,Kastre suunas,,,0,,,,,,,Kastre vald,Tartumaa,6468391.499,680540.062,,
27106,7800057-1,Aru koorejaam,58.2888324,26.3922064,Karijärve suunas,,,0,,,,,,,Elva vald,Tartumaa,6463406.0,640281.0,,
28952,7400535-1,Pajumõisa tee,58.3683388,22.0648274,,,,0,,,,,,,Saaremaa vald,Saaremaa,6471393.03,386766.97,,
25594,3700220-1,Risti,59.0101526,22.6453062,Kärdla suund,,,0,,,,,,,Hiiu vald,Hiiumaa,6542032.5,422170.656,,
22070,6700849-1,Saarisoo,58.4981018,24.9849644,,,,0,,,,,,,Tori vald,Pärnumaa,6484634.009,557427.07,,
27073,7400295-1,Kurevere,58.4086375,21.9866391,,,,0,,,,,,,Saaremaa vald,Saaremaa,6476014.07,382327.98,,
158221,23869-1,Rahula,59.2933797,24.5659775,,,,0,,,,,Harju2,,Saku vald,Harjumaa,6572932.499,532251.937,,Saku VV korraldus 5.09.2023 nr 620
3102,12220-2,Kivisilla,59.4355528,24.7589684,,,,0,,,,,Harju1,,Kesklinn,Tallinna linn,6588878.499,543069.812,,
24130,7800568-1,Mõru,58.4485024,26.9503859,"Tähemaa, Koosa suunas",,,0,,,,,,,Tartu vald,Tartumaa,6482476.01,672212.039,,
1507,17103-1,Läänemere tee,59.4503954,24.8601937,,,,0,,,,,Harju1,,Lasnamäe,Tallinna linn,6590601.239,548792.629,,
23208,7000595-1,Vanamõisa,58.8333577,24.5797305,,,,0,,,,,Rapla3,,Märjamaa vald,Raplamaa,6521698.499,533478.5,27.03.18 sildil VANAMETSA,Märjamaa VV määrus 07.10.2015 nr 882
10733,05409-1,Nõmme,59.386045,24.6863309,Rong Tallinna suunas,,,0,,,,,Harju1,,Nõmme,Tallinna linn,6583319.0,539004.375,,
91369,4900300-1,Lustivere,58.6632888,26.0839923,Põltsamaa suunas,,,0,,,,,,,Põltsamaa vald,Jõgevamaa,,,,
22003,5100141-1,Kiigevere,58.74052,25.80673,,,,0,,,,,tartu2,,Järva vald,Järvamaa,6512622.009,604602.909,,
126685,23388-1,Uus-Klaokse,59.3567228,24.5560875,,,,0,,,,,Harju2,,Saue vald,Harjumaa,6579983.999,531629.875,03.2022 postil Klaokse,Saue valla korraldus nr 701 4.10.2016
152898,5900624-2,Rakvere bussijaam,59.3465663,26.3647413,,,,0,,,,,Viru1,Rakvere,Rakvere linn,Lääne-Virumaa,6581092.843,634518.429,"KP Vinni, Pajusti suund",Rakvere LV määrus 21.10.2024 nr 698
23817,8600627-1,Savira,57.6965324,26.6714238,Vana-Roosa suunas,,,0,,,,,,,Rõuge vald,Võrumaa,6398107.03,659272.94,,
29814,4900195-1,Koogi,58.5712739,26.4936967,Tabivere suunas,,,0,,,,,,,Tartu vald,Tartumaa,6495059.0,645060.562,,
162452,10623-1,Veerme,59.397058,24.609402,,,,0,,,,,,,Haabersti,Tallinna linn,6584503.612,534621.466,,
158195,23871-1,Atiku tee,59.2807316,24.5932396,,,,0,,,,,Harju2,,Saku vald,Harjumaa,6571537.0,533817.875,,Saku VV korraldus 5.09.2023 nr 620
90221,5100267-1,Metsaküla,58.7742454,25.5718875,,,,0,,,,,tartu1,,Türi vald,Järvamaa,6516035.0,590921.062,,
162395,7820396-1,Puiestee,58.3840415,26.7440903,Sõpruse pst. suunas,,,0,,,,,,,Tartu linn,Tartu linn,6474791.327,660471.303,,
80502,3700139-1,Metsalauka,58.719112,22.5650017,"Õngu suund, teerist",,,0,,,,,,,Emmaste vald,Hiiumaa,6509717.999,416864.249,,
130098,8490009-1,Murru,58.4751558,25.6292252,Saarepeedi suunas,,,0,,,,,,,Viljandi vald,Viljandimaa,,,,
33585,5100121-1,Karjaküla,58.7552404,25.2621025,,,,0,,,,,tartu2,,Türi vald,Järvamaa,6513540.0,573044.687,,
892,02904-1,Ehitajate tee,59.3980827,24.6751733,,,,0,,,,,Harju1,,Mustamäe,Tallinna linn,6584653.539,538356.81,,
23185,8400906-1,Taari,58.4094022,25.6662753,Viljandi - Põltsamaa mnt suunas,,,0,,,,,,,Viljandi vald,Viljandimaa,,,,
136531,22369-1,Kirimäe,59.1575067,25.126462,,,,0,,,,,Harju4B,,Kose vald,Harjumaa,6558201.739,564442.777,endine Karla 1,Kose VV korraldus 1.nov 2016 nr 619
24370,6701059-1,Tõhela,58.4337949,24.0068823,,,,0,,,,,,,Pärnu linn,Pärnumaa,6477049.96,500402.01,,
70006841,7000684-1,Männituka,59.1470441,24.6091639,,0,,0,,,,,Kohila,,Kohila vald,Raplamaa,6556653.444,534860.87,,Kohila VV määrus 20.10.2025 nr 284
20180,7800743-1,Rahinge kool,58.3857903,26.6099937,Ilmatsalu suunas,,,0,,,,,,,Tartu linn,Tartu linn,6474672.989,652625.97,,
25944,7820243-1,Soinaste I,58.3643735,26.6991973,kesklinna suunas,,,0,,,,,TartuLinn,,Tartu linn,Tartu linn,6472496.0,657935.562,,
146748,47106-1,Rohkvahe,59.46791,25.1112793,,,,0,,,,,Harju3,,Jõelähtme vald,Harjumaa,6592761.499,563001.437,"al sept.2019, KOOLIBUSS",Jõelähtme valla korraldus nr 955 12.11.2020
32780,4900700-1,Varese,58.6052943,26.7317728,Elistvere suunas,,,0,,,,,,,Tartu vald,Tartumaa,6499384.5,658748.062,,
33551,5100193-1,Kurla,58.6829683,25.6833929,,,,0,,,,,,,Türi vald,Järvamaa,6506028.0,597624.562,,
32751,4900521-1,Ripuka II,58.8265808,26.3159489,Vaimastvere suunas,,,0,,,,,,,Jõgeva vald,Jõgevamaa,,,,
92461,8200536-1,Roksi,57.9423613,25.9054159,,,,0,,,,,,,Tõrva vald,Valgamaa,6423917.999,612839.875,,
134824,6500927-1,Usinitsa,57.9918386,27.5190006,Mikitamäe suunas,,,0,,,,,,,Setomaa vald,Võrumaa,6433284.245,708040.804,,
92139,8200460-1,Pringi,57.9991299,26.2681947,Kuigatsi suunas,,,0,,,,,,,Otepää vald,Valgamaa,6430905.5,634102.562,,
141858,8490050-1,Mirka,58.2377932,25.8856063,Mustla suunas,,,0,,,,,,,Viljandi vald,Viljandimaa,,,,
154385,5701106-1,Oru kool,58.996357,23.7177514,,,,0,,,,,Laane2,,Lääne-Nigula vald,Läänemaa,6539743.999,483776.844,,Lääne-Nigula VV 15.11.2022 nr 2-3/22-546
25244,8400823-1,Otiküla,58.4479715,25.9529092,Tartu mnt suunas,,,0,,,,,,,Viljandi vald,Viljandimaa,,,,
32742,4900233-1,Kõola,58.8195123,26.3382979,Rohe suunas,,,0,,,,,,,Jõgeva vald,Jõgevamaa,,,,
25136,8600387-1,Mattuse,57.851242,26.5833216,Vaabina suunas,,,0,,,,,,,Antsla vald,Võrumaa,6415120.0,653359.375,Kuni 22.12.25 oli Matteuse,
26144,7000457-1,Kildema,58.9654395,24.7665948,,,,0,,,,,Rapla1,,Rapla vald,Raplamaa,6536517.999,544101.062,"endine nimi Raela II, asukoht nihutatud 4.09.24",Raikküla VV määrus 11.01.2016 nr 2
162323,7000861-1,Nelsase,59.1178564,24.6735175,,,,0,,,,,Kohila,,Kohila vald,Raplamaa,6553437.499,538576.187,,Kohila VV määrus 02.12.2024 nr 269
20739,7800099-1,Haaslava,58.3229216,26.8149975,Roiu suunas,,,0,,,,,,,Kastre vald,Tartumaa,6468161.729,664901.07,,
106876,5900226-1,Kellavere tee,59.0946065,26.4904496,,,,0,,,,,Viru4,,Vinni vald,Lääne-Virumaa,6553303.5,642708.0,541a/post puudub (22.03.2018),Laekvere VV korraldus 1.09.2015 nr 146
143110,6703080-1,Koonga kool,58.5796172,24.147625,,,,0,,,,,,,Lääneranna vald,Pärnumaa,6493300.999,508587.406,,
112957,5900437-1,Miila tee,59.3496928,26.7620428,,,,0,,,,,Viru3,,Vinni vald,Lääne-Virumaa,6582304.499,657092.75,541a/post puudub (22.02.2018),Vinni VV korraldus 3.05.2018 nr 205
151769,3700337-1,Tiiupesa,58.9321701,22.9504364,,,,0,,,,,,,Pühalepa vald,Hiiumaa,6533033.019,439563.33,,
28034,8200337-1,Mihkli,58.0771997,25.9997654,Pikasilla suunas,,,0,,,,,,,Tõrva vald,Valgamaa,6439091.949,617978.03,,
21422,8600713-1,Tsooru,57.7419833,26.6488508,Litsmetsa suunas,,,0,,,,,,,Antsla vald,Võrumaa,6403112.039,657727.96,,
12465,22912-1,Leetse tee,59.3400116,24.1058974,,,,0,,,,,Harju4A,,Lääne-Harju vald,Harjumaa,6577996.0,506026.375,varem märgil Leetse/uus tähistus 07.2024,Lääne-Harju Vallavalitsus 27.11.2018 määrus nr 11
33267,3700013-1,Anumägi,58.9117225,22.2270929,Ülendi-Kiduspe suund,,,0,,,,,,,Hiiu vald,Hiiumaa,6531632.499,397858.812,,
32004,5700066-1,Turg,58.9392889,23.5360743,,,,0,,,,,Laane1,,Haapsalu linn,Läänemaa,6533445.5,473290.531,endine Turu,Haapsalu LV määrus 16.01.2019 nr 44
22524,8400913-1,Tamme,58.3601409,25.4030185,Tohvri suunas,,,0,,,,,,,Viljandi vald,Viljandimaa,,,,
25469,5700338-1,Risti,58.998702,24.058795,,,,0,,,,,Laane3,Risti,Lääne-Nigula vald,Läänemaa,6539972.553,503379.215,KP,Lääne-Nigula VV 15.11.2022 nr 2-3/22-546
27020,8401036-1,Valma teerist,58.3874953,25.933573,Viljandi suunas,,,0,,,,,,,Viljandi vald,Viljandimaa,,,,
1319,12305-2,Kivisilla,59.4352126,24.7593212,,,,0,,,,,Harju1,,Kesklinn,Tallinna linn,6588840.818,543090.262,,
